GROUP_EXPERIMENT,AB_GROUP,participant,PROLIFIC_PID,SOURCE_FILE,Trial,trial_rank,n_trials_participant,Choice,TrialDuration,Bus_cost,metro_cost,RH_cost,Bus_travel_time,Bus_Comfort,Bus_CO2,metro_travel_time,metro_Comfort,metro_CO2,RH_travel_time,RH_Comfort,RH_CO2,trial_101_200,NorTrial_pre,NorTrial_101_200,NorTrial_10
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,14,14,300,1,20.4268,8,8,15,20,5,2,20,3,10,25,5,5,0,0.13131313131313133,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,15,15,300,2,16.2714,8,8,15,20,5,2,10,1,5,15,3,5,0,0.1414141414141414,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,16,16,300,1,14.8359,3,5,20,20,3,2,20,3,5,10,3,2,0,0.15151515151515152,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,17,17,300,1,15.7772,8,12,20,20,3,5,10,1,2,15,1,5,0,0.16161616161616163,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,18,18,300,1,17.5662,3,8,7,20,3,2,15,3,5,15,5,5,0,0.1717171717171717,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,19,19,300,2,16.0606,8,5,20,20,5,2,10,5,10,15,5,5,0,0.18181818181818182,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,20,20,300,3,17.6665,3,12,7,30,3,5,10,3,5,15,1,2,0,0.1919191919191919,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,21,21,300,2,15.2346,8,5,15,20,1,2,15,5,2,15,3,10,0,0.20202020202020202,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,22,22,300,3,11.6951,8,5,7,10,1,10,10,1,5,10,1,10,0,0.21212121212121213,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,23,23,300,1,21.1093,3,8,20,10,1,10,20,3,2,15,5,2,0,0.2222222222222222,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,24,24,300,1,12.2959,3,12,7,20,5,2,15,1,10,25,5,5,0,0.23232323232323232,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,25,25,300,2,13.6964,15,5,20,10,5,2,10,3,5,25,3,2,0,0.24242424242424243,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,26,26,300,1,15.274,3,5,20,10,3,2,20,1,5,10,3,2,0,0.25252525252525254,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,27,27,300,2,16.2562,3,5,15,30,5,5,10,3,5,15,1,10,0,0.26262626262626265,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,28,28,300,2,15.1767,3,8,7,20,5,5,10,5,5,25,3,5,0,0.2727272727272727,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,29,29,300,2,12.9507,8,8,20,30,3,5,15,3,5,25,1,5,0,0.2828282828282828,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,30,30,300,2,20.3922,15,12,15,20,5,2,20,5,5,10,1,10,0,0.29292929292929293,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,31,31,300,3,21.754,8,8,7,30,1,10,10,1,10,15,3,5,0,0.30303030303030304,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,32,32,300,2,19.143,15,12,20,30,5,2,15,1,10,15,3,10,0,0.31313131313131315,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,33,33,300,1,11.0969,3,8,7,20,1,2,15,1,10,15,1,2,0,0.32323232323232326,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,34,34,300,1,9.9444,3,12,7,10,1,2,15,3,2,15,3,10,0,0.3333333333333333,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,35,35,300,2,12.3625,15,5,15,20,5,5,10,5,10,25,1,10,0,0.3434343434343434,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,36,36,300,2,22.4575,3,8,7,10,1,10,15,5,2,10,1,2,0,0.35353535353535354,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,37,37,300,2,12.3781,15,12,20,10,1,10,10,5,5,10,5,5,0,0.36363636363636365,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,38,38,300,1,17.4604,3,5,20,20,1,2,20,3,2,25,3,5,0,0.37373737373737376,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,39,39,300,3,18.368,15,5,7,30,3,5,20,1,2,15,5,2,0,0.3838383838383838,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,40,40,300,2,12.035,8,12,15,20,3,2,10,5,5,25,5,10,0,0.3939393939393939,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,41,41,300,2,14.6272,15,8,7,30,5,5,10,1,10,25,5,10,0,0.40404040404040403,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,42,42,300,2,13.2022,15,12,20,30,5,10,15,5,5,25,3,5,0,0.41414141414141414,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,43,43,300,1,13.2907,8,8,20,20,3,10,15,3,2,25,5,5,0,0.42424242424242425,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,44,44,300,1,13.2702,8,12,15,10,1,2,15,1,2,25,3,5,0,0.43434343434343436,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,45,45,300,1,18.6688,3,5,7,10,5,5,10,1,2,25,3,2,0,0.4444444444444444,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,46,46,300,3,13.0619,15,12,15,20,3,2,20,5,10,10,1,5,0,0.45454545454545453,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,47,47,300,1,16.2013,8,12,20,20,1,10,15,5,5,25,5,10,0,0.46464646464646464,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,48,48,300,1,19.1909,3,8,15,30,5,5,20,3,10,10,3,10,0,0.47474747474747475,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,49,49,300,1,22.8782,3,12,15,10,1,5,15,5,5,10,3,5,0,0.48484848484848486,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,50,50,300,2,13.0462,8,8,15,20,1,10,10,5,2,10,3,2,0,0.494949494949495,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,51,51,300,3,10.6238,15,12,20,30,3,10,15,3,10,15,1,2,0,0.5050505050505051,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,52,52,300,2,21.1479,3,12,20,30,3,10,10,5,5,15,3,5,0,0.5151515151515151,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,53,53,300,2,13.6182,3,5,20,30,3,2,15,1,10,10,1,5,0,0.5252525252525253,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,54,54,300,2,12.402,15,12,20,10,3,5,15,1,2,10,3,5,0,0.5353535353535354,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,55,55,300,1,11.6785,3,8,20,10,5,2,15,5,5,15,5,2,0,0.5454545454545454,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,56,56,300,1,9.6978,3,12,15,30,3,2,15,3,2,15,3,2,0,0.5555555555555556,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,57,57,300,3,17.7111,8,12,7,20,1,10,20,1,2,15,5,10,0,0.5656565656565656,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,58,58,300,2,20.5096,8,8,20,10,1,10,20,3,2,10,3,2,0,0.5757575757575758,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,59,59,300,1,11.2606,3,12,20,10,1,2,15,5,10,10,5,5,0,0.5858585858585859,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,60,60,300,2,9.8582,8,8,20,30,1,10,20,1,2,25,5,10,0,0.5959595959595959,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,61,61,300,1,12.5599,3,12,20,10,1,5,15,1,5,10,5,2,0,0.6060606060606061,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,62,62,300,1,8.7452,3,12,20,10,3,5,20,1,5,15,1,5,0,0.6161616161616161,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,63,63,300,3,12.2697,15,12,7,30,1,5,10,3,5,10,1,10,0,0.6262626262626263,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,64,64,300,1,10.4031,8,8,15,10,3,5,15,5,10,15,5,5,0,0.6363636363636364,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,65,65,300,2,13.8945,15,5,20,20,3,5,10,5,10,10,5,10,0,0.6464646464646465,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,66,66,300,2,15.0116,8,5,7,20,5,2,10,5,5,10,1,5,0,0.6565656565656566,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,67,67,300,2,13.9406,8,12,20,30,3,5,10,5,10,10,3,2,0,0.6666666666666666,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,68,68,300,2,12.4014,8,8,15,20,3,5,20,3,2,15,5,10,0,0.6767676767676768,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,69,69,300,1,20.9932,15,8,15,10,5,2,20,1,5,25,1,10,0,0.6868686868686869,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,70,70,300,2,12.8624,3,8,15,20,3,10,15,1,2,10,5,10,0,0.696969696969697,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,71,71,300,2,11.9904,8,5,15,30,1,10,15,3,10,10,3,2,0,0.7070707070707071,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,72,72,300,2,20.1821,15,5,20,30,1,2,20,1,10,15,5,5,0,0.7171717171717171,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,73,73,300,2,10.7966,8,5,15,10,1,10,10,5,2,10,5,5,0,0.7272727272727273,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,74,74,300,2,11.3953,3,8,15,30,5,10,10,1,2,10,5,2,0,0.7373737373737373,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,75,75,300,2,11.0436,8,8,15,20,5,10,20,5,2,25,3,2,0,0.7474747474747475,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,76,76,300,3,21.6758,15,12,15,30,5,2,15,1,10,15,5,2,0,0.7575757575757576,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,77,77,300,1,12.5918,15,5,15,20,5,2,20,1,10,25,3,10,0,0.7676767676767676,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,78,78,300,1,9.1969,8,5,20,20,5,2,20,5,5,15,1,2,0,0.7777777777777778,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,79,79,300,2,8.6631,8,8,15,10,5,5,10,1,5,15,1,2,0,0.7878787878787878,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,80,80,300,3,11.3222,8,8,15,30,3,10,10,5,2,25,1,2,0,0.797979797979798,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,81,81,300,1,12.5455,3,12,7,10,1,2,15,1,10,15,1,5,0,0.8080808080808081,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,82,82,300,1,20.4345,3,12,20,10,1,10,20,1,5,25,3,2,0,0.8181818181818182,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,83,83,300,2,18.9609,3,8,20,20,5,10,10,1,5,10,1,10,0,0.8282828282828283,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,84,84,300,2,11.6811,3,8,15,20,1,5,15,3,2,15,1,2,0,0.8383838383838383,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,85,85,300,1,9.5588,3,8,20,10,1,2,10,1,5,25,5,10,0,0.8484848484848485,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,86,86,300,3,15.1175,15,8,7,10,5,10,10,3,5,10,5,5,0,0.8585858585858586,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,87,87,300,2,12.4136,8,5,20,20,1,2,10,3,5,15,1,10,0,0.8686868686868687,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,88,88,300,1,10.8957,3,12,15,10,1,5,10,1,2,10,1,5,0,0.8787878787878788,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,89,89,300,2,17.5111,8,12,20,20,3,10,15,5,10,25,3,10,0,0.8888888888888888,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,90,90,300,1,14.4193,8,5,7,10,5,2,15,5,5,15,1,10,0,0.898989898989899,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,91,91,300,2,23.0434,15,8,15,10,1,2,10,3,2,10,5,10,0,0.9090909090909091,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,92,92,300,2,22.6321,3,12,15,30,1,10,20,1,10,15,1,10,0,0.9191919191919192,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,93,93,300,2,15.7613,15,5,7,20,3,2,10,5,10,10,5,10,0,0.9292929292929293,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,94,94,300,1,10.2129,8,12,20,20,3,5,15,3,2,15,3,2,0,0.9393939393939394,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,95,95,300,1,15.5121,15,12,15,10,5,10,20,5,5,25,1,2,0,0.9494949494949495,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,96,96,300,3,22.6265,8,8,15,20,1,2,20,1,5,15,5,2,0,0.9595959595959596,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,97,97,300,2,25.7793,3,8,15,30,3,10,20,1,5,25,1,10,0,0.9696969696969697,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,98,98,300,1,13.8947,3,5,7,10,1,2,20,3,5,15,1,2,0,0.9797979797979798,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,99,99,300,1,12.5437,3,5,20,20,5,2,10,5,10,10,3,5,0,0.98989898989899,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,100,100,300,2,12.7245,15,5,15,10,3,10,20,1,2,15,1,5,0,1,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,101,101,300,3,14.692,8,5,7,20,3,10,20,1,2,10,1,2,1,0,0,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,102,102,300,2,12.6964,15,8,20,30,5,10,15,3,2,15,1,5,1,0,0.010101010101010102,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,103,103,300,2,20.3715,3,5,7,30,3,2,20,3,5,15,1,2,1,0,0.020202020202020204,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,104,104,300,2,14.6063,8,5,20,30,1,10,20,5,10,10,5,2,1,0,0.030303030303030304,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,105,105,300,2,11.8077,8,8,15,20,1,2,15,1,5,10,3,5,1,0,0.04040404040404041,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,106,106,300,3,10.110900000000001,8,8,7,20,1,10,20,5,2,10,1,5,1,0,0.050505050505050504,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,107,107,300,1,9.6452,8,5,7,20,1,5,20,3,10,25,5,10,1,0,0.06060606060606061,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,108,108,300,1,14.0273,8,12,7,20,5,2,20,1,10,25,5,5,1,0,0.0707070707070707,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,109,109,300,3,19.3763,3,5,7,30,5,5,15,5,2,10,3,5,1,0,0.08080808080808081,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,110,110,300,2,13.2951,8,5,7,30,1,10,15,3,10,15,3,2,1,0,0.09090909090909091,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,111,111,300,1,13.2344,8,12,20,30,1,10,20,1,2,15,5,2,1,0,0.10101010101010101,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,112,112,300,1,22.4768,8,8,7,20,3,2,20,3,10,10,1,5,1,0,0.1111111111111111,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,113,113,300,1,8.1745,3,12,20,10,3,10,20,1,10,10,5,10,1,0,0.12121212121212122,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,114,114,300,2,8.078,15,5,15,30,3,10,15,5,10,15,5,5,1,0,0.13131313131313133,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,115,115,300,3,10.0282,15,12,7,20,1,5,15,3,2,10,1,10,1,0,0.1414141414141414,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,116,116,300,2,12.4961,8,8,20,20,1,2,15,5,2,10,5,5,1,0,0.15151515151515152,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,117,117,300,3,8.0783,8,8,7,30,3,10,10,1,2,10,1,10,1,0,0.16161616161616163,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,118,118,300,1,14.2115,3,8,15,20,5,2,10,5,5,15,1,2,1,0,0.1717171717171717,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,119,119,300,2,11.4965,3,5,7,30,1,2,15,1,10,25,3,10,1,0,0.18181818181818182,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,120,120,300,1,16.1603,3,5,7,30,5,2,20,3,5,25,3,5,1,0,0.1919191919191919,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,121,121,300,2,7.8491,8,8,7,20,1,10,20,3,5,25,1,10,1,0,0.20202020202020202,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,122,122,300,3,20.2835,15,12,15,10,1,2,10,5,10,10,3,5,1,0,0.21212121212121213,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,123,123,300,1,15.0435,3,5,20,10,3,10,20,5,10,15,5,5,1,0,0.2222222222222222,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,124,124,300,1,9.7299,3,8,7,30,1,5,15,1,5,10,5,2,1,0,0.23232323232323232,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,125,125,300,2,8.2129,8,8,20,30,3,2,20,5,2,25,5,5,1,0,0.24242424242424243,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,126,126,300,2,15.3278,15,8,15,10,1,10,10,3,10,15,5,10,1,0,0.25252525252525254,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,127,127,300,1,9.9604,3,5,7,10,1,2,10,3,10,10,5,10,1,0,0.26262626262626265,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,128,128,300,3,11.0055,15,12,7,20,5,2,15,1,10,15,1,10,1,0,0.2727272727272727,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,129,129,300,2,11.3646,8,8,7,20,3,2,10,3,10,25,3,5,1,0,0.2828282828282828,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,130,130,300,2,13.5603,15,12,20,20,1,2,15,1,10,10,1,10,1,0,0.29292929292929293,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,131,131,300,2,8.1748,15,8,15,30,1,5,10,5,10,25,1,10,1,0,0.30303030303030304,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,132,132,300,2,7.0293,15,8,20,30,5,10,20,5,10,10,3,2,1,0,0.31313131313131315,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,133,133,300,1,9.0135,8,12,15,20,5,10,10,5,5,25,3,5,1,0,0.32323232323232326,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,134,134,300,1,5.8024,3,12,7,10,3,5,20,3,10,25,3,10,1,0,0.3333333333333333,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,135,135,300,2,10.0949,3,5,20,20,5,5,10,3,2,25,5,10,1,0,0.3434343434343434,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,136,136,300,1,18.4677,3,8,20,30,3,10,20,3,10,25,3,10,1,0,0.35353535353535354,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,137,137,300,2,12.3063,3,12,15,30,3,5,10,1,2,15,1,2,1,0,0.36363636363636365,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,138,138,300,2,18.0596,3,5,15,30,1,2,15,5,5,25,3,5,1,0,0.37373737373737376,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,139,139,300,3,12.7531,15,8,7,30,3,10,20,5,2,15,3,10,1,0,0.3838383838383838,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,140,140,300,2,6.1146,15,5,15,30,5,5,10,5,2,10,5,5,1,0,0.3939393939393939,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,141,141,300,3,10.3631,3,12,7,30,3,5,15,3,2,10,3,2,1,0,0.40404040404040403,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,142,142,300,3,7.1415,15,12,7,10,1,10,15,5,5,10,1,10,1,0,0.41414141414141414,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,143,143,300,2,9.1194,15,5,20,30,1,10,10,1,5,15,5,2,1,0,0.42424242424242425,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,144,144,300,1,9.5423,3,8,20,30,5,2,20,1,2,15,5,5,1,0,0.43434343434343436,0
BAB_5,AB_5,7,5e9fd8c26fae5918240e617e,227_5e9fd8c26fae5918240e617e.csv,145,145,300,2,14.7683,15,8,20,30,1,2,15,5,10,15,3,5,1,0,0.4444444444444444,0
